,order_id,item_id,product_id,store_id,order_date,required_date,quantity,list_price,discount,inventory_quantity,product_name,model_year,category_id,supplier_id,category_name,supplier_name
156,779,4,8,3,2017-03-15,2017-03-16,1,1799.99,0.2,12,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
157,971,3,8,3,2017-06-22,2017-06-23,2,1799.99,0.05,12,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
158,1002,3,8,1,2017-07-14,2017-07-16,2,1799.99,0.1,0,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
159,1012,1,8,1,2017-07-18,2017-07-20,1,1799.99,0.07,0,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
160,1034,2,8,3,2017-07-30,2017-07-31,2,1799.99,0.1,12,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
161,1040,5,8,3,2017-08-04,2017-08-07,2,1799.99,0.05,12,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
162,1141,1,8,1,2017-09-22,2017-09-23,1,1799.99,0.1,0,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
163,1164,1,8,1,2017-10-01,2017-10-02,1,1799.99,0.2,0,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
164,1227,4,8,2,2017-11-04,2017-11-07,1,1799.99,0.07,1,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
165,1260,1,8,3,2017-11-22,2017-11-23,1,1799.99,0.1,12,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
166,1284,2,8,1,2017-12-04,2017-12-06,1,1799.99,0.05,0,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
167,1301,3,8,3,2017-12-16,2017-12-19,1,1799.99,0.2,12,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
168,1371,2,8,2,2018-01-29,2018-01-30,2,1799.99,0.2,1,Trek Remedy 29 Carbon Frameset - 2016  ,2016,6,9,"""Mountain Bikes""","""Trek"""
169,1,3,10,3,2016-01-01,2016-01-03,2,1549.0,0.05,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
170,5,1,10,1,2016-01-03,2016-01-06,2,1549.0,0.05,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
171,19,1,10,2,2016-01-14,2016-01-17,1,1549.0,0.07,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
172,20,2,10,2,2016-01-14,2016-01-16,2,1549.0,0.07,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
173,21,3,10,1,2016-01-15,2016-01-16,1,1549.0,0.07,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
174,25,2,10,3,2016-01-18,2016-01-21,2,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
175,34,2,10,1,2016-01-22,2016-01-25,2,1549.0,0.1,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
176,38,4,10,3,2016-01-25,2016-01-27,2,1549.0,0.1,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
177,69,3,10,3,2016-02-10,2016-02-12,1,1549.0,0.05,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
178,81,1,10,3,2016-02-17,2016-02-19,2,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
179,88,1,10,2,2016-02-21,2016-02-22,1,1549.0,0.07,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
180,93,5,10,2,2016-02-26,2016-02-28,2,1549.0,0.07,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
181,95,1,10,3,2016-02-27,2016-02-29,2,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
182,120,3,10,1,2016-03-14,2016-03-15,2,1549.0,0.05,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
183,164,2,10,1,2016-04-07,2016-04-08,2,1549.0,0.05,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
184,166,1,10,2,2016-04-08,2016-04-11,2,1549.0,0.1,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
185,167,2,10,1,2016-04-08,2016-04-09,1,1549.0,0.2,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
186,169,3,10,1,2016-04-10,2016-04-11,1,1549.0,0.2,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
187,178,1,10,3,2016-04-16,2016-04-17,2,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
188,181,1,10,3,2016-04-18,2016-04-20,1,1549.0,0.05,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
189,192,5,10,3,2016-04-27,2016-04-28,2,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
190,196,3,10,1,2016-04-28,2016-04-30,2,1549.0,0.07,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
191,208,5,10,1,2016-05-06,2016-05-07,2,1549.0,0.05,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
192,211,1,10,3,2016-05-07,2016-05-09,1,1549.0,0.07,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
193,217,2,10,2,2016-05-11,2016-05-12,2,1549.0,0.1,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
194,222,1,10,3,2016-05-13,2016-05-16,1,1549.0,0.1,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
195,224,3,10,1,2016-05-17,2016-05-18,2,1549.0,0.2,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
196,245,1,10,1,2016-05-29,2016-05-31,2,1549.0,0.05,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
197,257,3,10,3,2016-06-05,2016-06-06,2,1549.0,0.1,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
198,260,2,10,3,2016-06-06,2016-06-08,1,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
199,264,1,10,2,2016-06-10,2016-06-10,1,1549.0,0.2,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
200,287,2,10,2,2016-06-25,2016-06-26,1,1549.0,0.05,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
201,288,2,10,2,2016-06-25,2016-06-28,1,1549.0,0.1,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
202,292,3,10,2,2016-06-29,2016-06-30,2,1549.0,0.05,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
203,299,2,10,2,2016-07-05,2016-07-06,2,1549.0,0.2,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
204,300,3,10,1,2016-07-05,2016-07-08,1,1549.0,0.1,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
205,304,1,10,3,2016-07-07,2016-07-08,1,1549.0,0.05,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
206,305,1,10,3,2016-07-07,2016-07-08,1,1549.0,0.07,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
207,306,1,10,2,2016-07-09,2016-07-10,1,1549.0,0.2,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
208,313,2,10,3,2016-07-14,2016-07-15,2,1549.0,0.07,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
209,317,1,10,1,2016-07-17,2016-07-20,1,1549.0,0.2,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
210,338,2,10,2,2016-07-28,2016-07-29,1,1549.0,0.07,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
211,340,5,10,3,2016-07-29,2016-07-30,2,1549.0,0.1,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
212,343,4,10,1,2016-07-31,2016-08-02,1,1549.0,0.1,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
213,367,3,10,3,2016-08-14,2016-08-15,2,1549.0,0.05,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
214,368,2,10,1,2016-08-14,2016-08-15,2,1549.0,0.2,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
215,369,1,10,2,2016-08-15,2016-08-18,2,1549.0,0.07,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
216,374,1,10,3,2016-08-17,2016-08-19,1,1549.0,0.1,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
217,389,3,10,2,2016-08-22,2016-08-24,2,1549.0,0.05,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
218,401,2,10,3,2016-08-30,2016-09-02,2,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
219,405,2,10,2,2016-08-31,2016-09-01,2,1549.0,0.1,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
220,426,1,10,1,2016-09-08,2016-09-10,1,1549.0,0.1,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
221,432,1,10,3,2016-09-12,2016-09-15,2,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
222,433,2,10,3,2016-09-12,2016-09-15,1,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
223,437,2,10,2,2016-09-16,2016-09-18,1,1549.0,0.05,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
224,444,5,10,1,2016-09-19,2016-09-20,2,1549.0,0.2,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
225,467,2,10,1,2016-09-28,2016-09-30,1,1549.0,0.07,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
226,468,3,10,3,2016-09-29,2016-10-02,2,1549.0,0.05,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
227,477,2,10,2,2016-10-02,2016-10-05,1,1549.0,0.05,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
228,479,5,10,3,2016-10-03,2016-10-04,1,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
229,498,3,10,2,2016-10-10,2016-10-12,1,1549.0,0.07,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
230,503,2,10,1,2016-10-13,2016-10-16,1,1549.0,0.05,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
231,508,3,10,2,2016-10-15,2016-10-18,2,1549.0,0.05,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
232,520,3,10,3,2016-10-23,2016-10-26,1,1549.0,0.07,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
233,525,3,10,1,2016-10-26,2016-10-28,1,1549.0,0.1,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
234,533,3,10,3,2016-10-29,2016-11-01,1,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
235,537,1,10,2,2016-10-31,2016-11-01,1,1549.0,0.05,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
236,557,2,10,3,2016-11-14,2016-11-17,1,1549.0,0.1,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
237,558,5,10,2,2016-11-15,2016-11-16,2,1549.0,0.07,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
238,568,2,10,3,2016-11-23,2016-11-25,1,1549.0,0.05,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
239,582,1,10,3,2016-12-04,2016-12-04,2,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
240,585,1,10,2,2016-12-04,2016-12-05,1,1549.0,0.2,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
241,588,1,10,3,2016-12-06,2016-12-07,2,1549.0,0.07,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
242,595,4,10,1,2016-12-08,2016-12-09,1,1549.0,0.07,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
243,599,4,10,2,2016-12-09,2016-12-10,2,1549.0,0.1,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
244,604,1,10,1,2016-12-10,2016-12-13,2,1549.0,0.07,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
245,609,1,10,2,2016-12-12,2016-12-13,1,1549.0,0.07,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
246,622,3,10,1,2016-12-23,2016-12-26,1,1549.0,0.2,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
247,633,4,10,3,2016-12-28,2016-12-31,2,1549.0,0.2,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
248,704,1,10,1,2017-02-08,2017-02-09,2,1549.0,0.05,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
249,735,2,10,1,2017-02-27,2017-02-27,2,1549.0,0.07,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
250,838,2,10,1,2017-04-14,2017-04-17,1,1549.0,0.1,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
251,884,4,10,1,2017-05-11,2017-05-13,1,1549.0,0.1,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
252,896,2,10,3,2017-05-19,2017-05-22,1,1549.0,0.05,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
253,968,3,10,2,2017-06-21,2017-06-23,2,1549.0,0.05,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
254,993,3,10,3,2017-07-09,2017-07-11,2,1549.0,0.05,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
255,1028,2,10,2,2017-07-27,2017-07-28,1,1549.0,0.2,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
256,1030,2,10,1,2017-07-29,2017-07-30,2,1549.0,0.1,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
257,1049,5,10,3,2017-08-09,2017-08-11,2,1549.0,0.05,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
258,1078,4,10,1,2017-08-19,2017-08-21,2,1549.0,0.1,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
259,1086,4,10,1,2017-08-21,2017-08-23,2,1549.0,0.07,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
260,1128,2,10,2,2017-09-15,2017-09-17,1,1549.0,0.2,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
261,1132,2,10,3,2017-09-19,2017-09-20,1,1549.0,0.1,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
262,1171,3,10,3,2017-10-05,2017-10-06,2,1549.0,0.07,21,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
263,1215,2,10,1,2017-10-28,2017-10-31,2,1549.0,0.07,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
264,1242,3,10,2,2017-11-11,2017-11-12,1,1549.0,0.07,13,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
265,1601,2,10,1,2018-04-29,2018-04-29,1,1549.0,0.2,15,Surly Straggler - 2016  ,2016,4,8,"""Cyclocross Bicycles""","""Surly"""
266,1,4,16,3,2016-01-01,2016-01-03,2,599.99,0.05,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
267,2,2,16,1,2016-01-01,2016-01-04,2,599.99,0.05,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
268,11,3,16,3,2016-01-05,2016-01-08,2,599.99,0.2,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
269,13,4,16,2,2016-01-08,2016-01-11,2,599.99,0.05,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
270,37,1,16,2,2016-01-25,2016-01-28,2,599.99,0.05,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
271,39,2,16,3,2016-01-25,2016-01-26,2,599.99,0.2,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
272,44,2,16,1,2016-01-28,2016-01-31,1,599.99,0.05,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
273,74,1,16,1,2016-02-13,2016-02-15,2,599.99,0.05,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
274,100,4,16,3,2016-03-01,2016-03-04,2,599.99,0.2,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
275,108,3,16,3,2016-03-06,2016-03-09,2,599.99,0.05,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
276,120,5,16,2,2016-03-14,2016-03-15,2,599.99,0.2,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
277,122,1,16,1,2016-03-14,2016-03-16,1,599.99,0.1,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
278,124,1,16,1,2016-03-16,2016-03-18,1,599.99,0.05,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
279,128,2,16,1,2016-03-18,2016-03-20,2,599.99,0.1,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
280,138,1,16,2,2016-03-23,2016-03-24,2,599.99,0.1,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
281,142,1,16,2,2016-03-26,2016-03-27,2,599.99,0.1,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
282,152,3,16,3,2016-03-29,2016-03-30,2,599.99,0.07,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
283,153,1,16,2,2016-03-30,2016-04-02,1,599.99,0.07,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
284,172,2,16,1,2016-04-11,2016-04-12,1,599.99,0.2,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
285,173,2,16,3,2016-04-11,2016-04-14,1,599.99,0.2,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
286,176,3,16,1,2016-04-15,2016-04-16,2,599.99,0.05,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
287,180,1,16,3,2016-04-17,2016-04-20,1,599.99,0.07,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
288,189,1,16,2,2016-04-23,2016-04-24,2,599.99,0.2,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
289,212,1,16,1,2016-05-08,2016-05-09,2,599.99,0.07,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
290,216,2,16,1,2016-05-11,2016-05-14,2,599.99,0.05,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
291,233,2,16,1,2016-05-21,2016-05-22,2,599.99,0.1,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
292,239,1,16,1,2016-05-27,2016-05-27,2,599.99,0.1,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
293,261,1,16,2,2016-06-08,2016-06-10,2,599.99,0.05,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
294,278,1,16,1,2016-06-20,2016-06-23,1,599.99,0.2,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
295,282,4,16,3,2016-06-22,2016-06-25,2,599.99,0.07,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
296,283,2,16,2,2016-06-23,2016-06-26,2,599.99,0.2,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
297,285,1,16,1,2016-06-25,2016-06-26,2,599.99,0.05,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
298,286,3,16,1,2016-06-25,2016-06-26,2,599.99,0.1,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
299,300,1,16,1,2016-07-05,2016-07-08,2,599.99,0.1,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
300,312,3,16,3,2016-07-13,2016-07-15,2,599.99,0.05,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
301,316,2,16,3,2016-07-17,2016-07-20,2,599.99,0.1,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
302,334,1,16,3,2016-07-25,2016-07-28,2,599.99,0.2,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
303,342,3,16,3,2016-07-31,2016-08-01,2,599.99,0.1,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
304,355,1,16,2,2016-08-03,2016-08-05,1,599.99,0.1,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
305,366,3,16,2,2016-08-13,2016-08-14,2,599.99,0.2,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
306,379,2,16,3,2016-08-18,2016-08-21,1,599.99,0.2,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
307,380,1,16,2,2016-08-19,2016-08-20,1,599.99,0.05,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
308,386,3,16,2,2016-08-20,2016-08-23,2,599.99,0.2,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
309,394,2,16,2,2016-08-26,2016-08-28,1,599.99,0.2,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
310,404,3,16,1,2016-08-31,2016-09-03,2,599.99,0.2,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
311,409,2,16,2,2016-09-01,2016-09-04,2,599.99,0.2,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
312,442,1,16,2,2016-09-18,2016-09-21,2,599.99,0.07,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
313,444,4,16,3,2016-09-19,2016-09-20,1,599.99,0.1,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
314,445,2,16,2,2016-09-19,2016-09-22,1,599.99,0.07,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
315,446,2,16,2,2016-09-19,2016-09-21,2,599.99,0.07,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
316,452,2,16,1,2016-09-22,2016-09-23,1,599.99,0.05,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
317,461,1,16,2,2016-09-26,2016-09-27,1,599.99,0.07,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
318,481,2,16,1,2016-10-04,2016-10-07,2,599.99,0.07,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
319,518,1,16,2,2016-10-22,2016-10-24,2,599.99,0.2,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
320,519,2,16,2,2016-10-22,2016-10-23,1,599.99,0.1,20,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
321,523,4,16,1,2016-10-24,2016-10-26,2,599.99,0.07,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
322,532,2,16,1,2016-10-29,2016-10-31,2,599.99,0.2,4,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
323,542,1,16,3,2016-11-04,2016-11-06,2,599.99,0.2,19,Electra Townie Original 7D EQ - 2016  ,2016,3,1,"""Cruisers Bicycles""","""Electra"""
